project,language,filename,blank,comment,code
netdata,Python,.\clones\netdata\collectors\python.d.plugin\go_expvar\go_expvar.chart.py,42,27,184
netdata,C,.\clones\netdata\collectors\proc.plugin\plugin_proc.c,61,27,183
netdata,C/C++ Header,.\clones\netdata\database\engine\rrdengine.h,38,16,183
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\ssl_.py,57,99,182
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\_collections.py,63,71,181
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\retry.py,99,123,180
netdata,Markdown,.\clones\netdata\docs\guides\configure\performance.md,62,0,179
netdata,C/C++ Header,.\clones\netdata\libnetdata\ebpf\ebpf.h,40,34,179
netdata,YAML,.\clones\netdata\.github\workflows\packaging.yml,0,4,178
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\packages\ordered_dict.py,40,42,178
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\appengine.py,63,57,177
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_softirqs.c,51,15,176
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\anomalies\README.md,68,0,176
netdata,Markdown,.\clones\netdata\docs\guides\monitor\lamp-stack.md,71,0,176
netdata,Markdown,.\clones\netdata\web\server\README.md,69,0,176
netdata,C,.\clones\netdata\backends\opentsdb\opentsdb.c,27,3,175
netdata,Python,.\clones\netdata\collectors\python.d.plugin\bind_rndc\bind_rndc.chart.py,31,46,175
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\sma_webbox\sma_webbox.node.js,32,33,174
netdata,Markdown,.\clones\netdata\daemon\config\README.md,57,0,173
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\SimpleService.py,49,36,171
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\__init__.py,34,111,171
netdata,Python,.\clones\netdata\collectors\python.d.plugin\traefik\traefik.chart.py,23,4,171
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\resolver.py,24,31,170
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\resolver.py,24,31,170
netdata,Markdown,.\clones\netdata\packaging\installer\methods\manual.md,77,0,170
netdata,Bourne Shell,.\clones\netdata\collectors\cgroups.plugin\cgroup-network-helper.sh,70,69,169
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\changefinder\README.md,49,0,169
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\common.js,46,34,169
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\__init__.py,34,111,168
netdata,Markdown,.\clones\netdata\web\README.md,68,0,168
netdata,C,.\clones\netdata\aclk\aclk_query_queue.c,27,8,167
netdata,Markdown,.\clones\netdata\collectors\node.d.plugin\README.md,69,0,167
netdata,Python,.\clones\netdata\collectors\python.d.plugin\memcached\memcached.chart.py,15,15,167
netdata,C,.\clones\netdata\database\rrdlabels.c,31,6,166
netdata,C,.\clones\netdata\exporting\init_connectors.c,30,18,166
netdata,C++,.\clones\netdata\exporting\pubsub\pubsub_publish.cc,45,47,166
netdata,C,.\clones\netdata\web\api\formatters\charts2json.c,24,3,165
netdata,Python,.\clones\netdata\collectors\python.d.plugin\tomcat\tomcat.chart.py,23,12,164
netdata,Markdown,.\clones\netdata\backends\README.md,73,0,163
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_devices_system_edac_mc.c,42,3,163
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-10.md,69,0,163
netdata,Markdown,.\clones\netdata\docs\guides\using-host-labels.md,49,0,163
netdata,C,.\clones\netdata\libnetdata\adaptive_resortable_list\adaptive_resortable_list.c,64,53,163
netdata,C,.\clones\netdata\tests\profile\benchmark-registry.c,53,11,163
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\nut\nut.chart.sh,44,26,162
netdata,C,.\clones\netdata\libnetdata\os.c,56,12,162
netdata,C,.\clones\netdata\collectors\freebsd.plugin\freebsd_kstat_zfs.c,27,117,160
netdata,Markdown,.\clones\netdata\docs\guides\monitor-hadoop-cluster.md,43,0,160
netdata,C,.\clones\netdata\exporting\exporting_engine.c,34,23,160
netdata,C,.\clones\netdata\libnetdata\threads\threads.c,61,20,160
netdata,Markdown,.\clones\netdata\packaging\installer\README.md,63,0,160
netdata,C,.\clones\netdata\cli\cli.c,37,5,159
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\node_modules\lib\ber\reader.js,80,31,159
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\sensors\sensors.chart.sh,51,41,158
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\centos.sh,21,6,158
netdata,C/C++ Header,.\clones\netdata\exporting\tests\test_exporting_engine.h,37,9,157
netdata,C/C++ Header,.\clones\netdata\libnetdata\socket\socket.h,41,9,157
netdata,C,.\clones\netdata\claim\claim.c,28,16,156
netdata,C/C++ Header,.\clones\netdata\database\engine\pagecache.h,36,41,156
netdata,YAML,.\clones\netdata\.github\workflows\review.yml,5,1,155
netdata,Python,.\clones\netdata\collectors\python.d.plugin\litespeed\litespeed.chart.py,24,9,155
netdata,C,.\clones\netdata\collectors\ebpf.plugin\ebpf_mount.c,48,63,154
netdata,JavaScript,.\clones\netdata\collectors\node.d.plugin\stiebeleltron\stiebeleltron.node.js,29,14,154
netdata,Markdown,.\clones\netdata\web\api\health\README.md,71,0,154
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\apcupsd\apcupsd.chart.sh,40,21,152
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\UrlService.py,25,30,152
netdata,Markdown,.\clones\netdata\docs\netdata-security.md,77,0,152
netdata,C,.\clones\netdata\exporting\graphite\graphite.c,37,41,152
netdata,HTML,.\clones\netdata\web\gui\dashboard\infographic.html,17,2,152
netdata,C,.\clones\netdata\exporting\aws_kinesis\aws_kinesis.c,45,21,151
netdata,C/C++ Header,.\clones\netdata\web\server\web_client.h,53,14,151
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_pressure.c,26,2,150
netdata,C,.\clones\netdata\aclk\aclk_proxy.c,31,6,149
netdata,C,.\clones\netdata\collectors\freebsd.plugin\plugin_freebsd.c,46,16,149
netdata,Python,.\clones\netdata\collectors\python.d.plugin\spigotmc\spigotmc.chart.py,20,15,149
netdata,C,.\clones\netdata\daemon\static_threads.c,12,1,148
netdata,C/C++ Header,.\clones\netdata\streaming\rrdpush.h,21,5,148
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_kernel_mm_ksm.c,40,15,146
netdata,Markdown,.\clones\netdata\database\README.md,69,0,146
netdata,Markdown,.\clones\netdata\docs\configure\common-changes.md,68,0,146
netdata,Markdown,.\clones\netdata\registry\README.md,68,0,146
netdata,Python,.\clones\netdata\collectors\python.d.plugin\sensors\sensors.chart.py,13,6,144
netdata,C,.\clones\netdata\backends\mongodb\mongodb.c,45,1,143
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\sparkline.js,9,3,143
netdata,Markdown,.\clones\netdata\packaging\installer\methods\kubernetes.md,55,0,142
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\reader.py,20,32,141
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\web_log\README.md,78,0,141
netdata,C/C++ Header,.\clones\netdata\database\rrdcalc.h,48,34,141
netdata,Markdown,.\clones\netdata\docs\guides\monitor\anomaly-detection-python.md,48,0,141
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-02.md,68,0,140
netdata,C,.\clones\netdata\web\api\health\health_cmdapi.c,17,48,140
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\mongodb\README.md,71,0,139
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\reader.py,20,32,139
netdata,C,.\clones\netdata\collectors\timex.plugin\plugin_timex.c,34,4,138
netdata,Markdown,.\clones\netdata\collectors\REFERENCE.md,45,0,137
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\ap\ap.chart.sh,21,21,137
netdata,Python,.\clones\netdata\collectors\python.d.plugin\boinc\boinc.chart.py,19,12,137
netdata,Markdown,.\clones\netdata\packaging\PLATFORM_SUPPORT.md,38,0,137
netdata,Markdown,.\clones\netdata\collectors\freeipmi.plugin\README.md,58,0,136
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\rockylinux.sh,20,6,136
netdata,Markdown,.\clones\netdata\web\api\formatters\json\README.md,20,0,136
netdata,Python,.\clones\netdata\collectors\python.d.plugin\fail2ban\fail2ban.chart.py,47,35,135
netdata,C,.\clones\netdata\web\api\formatters\rrdset2json.c,28,2,135
netdata,Python,.\clones\netdata\collectors\python.d.plugin\freeradius\freeradius.chart.py,28,15,134
netdata,Markdown,.\clones\netdata\docs\quickstart\infrastructure.md,51,0,134
netdata,C,.\clones\netdata\collectors\cgroups.plugin\tests\test_doubles.c,28,1,133
netdata,Python,.\clones\netdata\collectors\python.d.plugin\powerdns\powerdns.chart.py,15,5,133
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\loggers.py,50,23,133
netdata,Markdown,.\clones\netdata\docs\guides\export\export-netdata-metrics-graphite.md,50,0,133
netdata,JavaScript,.\clones\netdata\tests\node.d\fronius.chart.spec.js,26,3,133
netdata,C,.\clones\netdata\exporting\pubsub\pubsub.c,41,21,132
netdata,HTML,.\clones\netdata\web\gui\dashboard\demo2.html,8,3,132
netdata,Markdown,.\clones\netdata\collectors\tc.plugin\README.md,74,0,131
netdata,Markdown,.\clones\netdata\docs\guides\monitor\dimension-templates.md,45,0,131
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\options.js,55,39,131
netdata,Markdown,.\clones\netdata\collectors\charts.d.plugin\README.md,68,0,130
netdata,Python,.\clones\netdata\collectors\python.d.plugin\springboot\springboot.chart.py,22,8,130
netdata,C++,.\clones\netdata\exporting\prometheus\remote_write\remote_write_request.cc,36,60,130
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\localstorage.js,30,13,130
netdata,Python,.\clones\netdata\collectors\python.d.plugin\energid\energid.chart.py,16,18,129
netdata,Python,.\clones\netdata\collectors\python.d.plugin\uwsgi\uwsgi.chart.py,21,27,129
netdata,YAML,.\clones\netdata\.github\workflows\docker.yml,2,0,128
netdata,C,.\clones\netdata\collectors\proc.plugin\sys_devices_system_node.c,35,1,128
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\exceptions.py,85,34,128
netdata,Python,.\clones\netdata\collectors\python.d.plugin\apache\apache.chart.py,25,8,126
netdata,Python,.\clones\netdata\collectors\python.d.plugin\dovecot\dovecot.chart.py,9,8,126
netdata,Python,.\clones\netdata\collectors\python.d.plugin\phpfpm\phpfpm.chart.py,23,25,126
netdata,Markdown,.\clones\netdata\docs\guides\deploy\ansible.md,48,0,126
netdata,C/C++ Header,.\clones\netdata\ml\BitRateWindow.h,38,6,126
netdata,Python,.\clones\netdata\collectors\python.d.plugin\changefinder\changefinder.chart.py,39,21,125
netdata,Python,.\clones\netdata\collectors\python.d.plugin\gearman\gearman.chart.py,58,60,125
netdata,C,.\clones\netdata\database\rrddimvar.c,61,31,125
netdata,C,.\clones\netdata\exporting\tests\exporting_fixtures.c,41,1,125
netdata,Python,.\clones\netdata\collectors\python.d.plugin\ipfs\ipfs.chart.py,13,13,123
netdata,C,.\clones\netdata\libnetdata\storage_number\storage_number.c,53,86,123
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\freebsd.sh,18,4,123
netdata,Bourne Shell,.\clones\netdata\coverity-scan.sh,36,46,122
netdata,C++,.\clones\netdata\aclk\schema-wrappers\alarm_config.cc,25,1,121
netdata,C,.\clones\netdata\backends\json\json.c,28,3,121
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_stat_synproxy.c,29,6,121
netdata,Python,.\clones\netdata\collectors\python.d.plugin\dnsdist\dnsdist.chart.py,8,2,121
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\socks.py,32,36,121
netdata,Markdown,.\clones\netdata\docs\configure\nodes.md,45,0,121
netdata,JavaScript,.\clones\netdata\tests\node.d\fronius.validation.spec.js,32,3,120
netdata,Markdown,.\clones\netdata\web\gui\README.md,49,0,120
netdata,Markdown,.\clones\netdata\.travis\README.md,30,0,119
netdata,C,.\clones\netdata\database\rrdcalctemplate.c,27,9,119
netdata,C++,.\clones\netdata\ml\ml.cc,40,6,119
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\ol.sh,20,5,119
netdata,C,.\clones\netdata\web\api\exporters\shell\allmetrics_shell.c,36,9,119
netdata,C,.\clones\netdata\aclk\aclk_collector_list.c,37,38,118
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_softnet_stat.c,28,5,118
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\zscores\README.md,28,0,118
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\bases\FrameworkServices\MySQLService.py,28,18,117
netdata,C,.\clones\netdata\database\rrdsetvar.c,45,27,117
netdata,C,.\clones\netdata\tests\profile\statsd-stress.c,30,4,117
netdata,Markdown,.\clones\netdata\web\api\queries\README.md,59,0,117
netdata,Python,.\clones\netdata\collectors\python.d.plugin\dns_query_time\dns_query_time.chart.py,29,4,116
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-09.md,46,0,116
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\boot.js,20,6,116
netdata,Markdown,.\clones\netdata\docs\guides\collect-apache-nginx-web-logs.md,47,0,115
netdata,Markdown,.\clones\netdata\docs\guides\longer-metrics-storage.md,45,0,115
netdata,Markdown,.\clones\netdata\REDISTRIBUTED.md,69,0,114
netdata,C,.\clones\netdata\collectors\macos.plugin\plugin_macos.c,36,7,114
netdata,Markdown,.\clones\netdata\docs\guides\monitor\pi-hole-raspberry-pi.md,48,0,114
netdata,Markdown,.\clones\netdata\web\api\formatters\csv\README.md,30,0,114
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\google-charts.js,10,8,114
netdata,YAML,.\clones\netdata\.travis.yml,24,20,113
netdata,C,.\clones\netdata\database\engine\metadata_log\metalogpluginsd.c,26,1,113
netdata,Markdown,.\clones\netdata\docs\monitor\configure-alarms.md,35,0,113
netdata,C,.\clones\netdata\libnetdata\health\health.c,17,43,113
netdata,m4,.\clones\netdata\build\m4\ax_check_enable_debug.m4,10,0,112
netdata,Markdown,.\clones\netdata\packaging\installer\methods\kickstart.md,43,0,112
netdata,C,.\clones\netdata\web\server\web_server.c,38,9,112
netdata,C/C++ Header,.\clones\netdata\collectors\ebpf.plugin\ebpf_vfs.h,30,10,111
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\springboot\README.md,34,0,111
netdata,C++,.\clones\netdata\ml\Dimension.cc,42,16,111
netdata,Bourne Shell,.\clones\netdata\backends\nc-backend.sh,37,11,110
netdata,Python,.\clones\netdata\collectors\python.d.plugin\portcheck\portcheck.chart.py,21,26,110
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\url.py,51,70,110
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-01.md,46,0,110
netdata,Markdown,.\clones\netdata\docs\metrics-storage-management\enable-streaming.mdx,41,0,110
netdata,Bourne Shell,.\clones\netdata\exporting\nc-exporting.sh,37,11,110
netdata,C,.\clones\netdata\web\api\exporters\allmetrics.c,16,2,109
netdata,Python,.\clones\netdata\collectors\python.d.plugin\samba\samba.chart.py,15,21,108
netdata,Markdown,.\clones\netdata\docs\monitor\enable-notifications.md,39,0,108
netdata,Markdown,.\clones\netdata\health\QUICKSTART.md,35,0,108
netdata,C/C++ Header,.\clones\netdata\ml\kmeans\SamplesBuffer.h,32,1,108
netdata,Markdown,.\clones\netdata\parser\README.md,42,0,107
netdata,Markdown,.\clones\netdata\collectors\node.d.plugin\fronius\README.md,29,0,106
netdata,Markdown,.\clones\netdata\docs\guides\monitor\visualize-monitor-anomalies.md,36,0,106
netdata,C,.\clones\netdata\web\api\formatters\csv\csv.c,25,12,106
netdata,C/C++ Header,.\clones\netdata\collectors\proc.plugin\zfs_common.h,7,3,105
netdata,Markdown,.\clones\netdata\docs\guides\collect-unbound-metrics.md,36,0,104
netdata,Bourne Shell,.\clones\netdata\collectors\charts.d.plugin\libreswan\libreswan.chart.sh,39,45,103
netdata,Python,.\clones\netdata\collectors\python.d.plugin\zscores\zscores.chart.py,26,17,103
netdata,C/C++ Header,.\clones\netdata\ml\Database.h,27,1,103
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_net_ip_vs_stats.c,25,6,102
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\composer.py,22,16,102
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\composer.py,22,16,102
netdata,Markdown,.\clones\netdata\docs\guides\monitor-cockroachdb.md,34,0,102
netdata,Markdown,.\clones\netdata\build_external\README.md,27,0,101
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\nginx_plus\README.md,66,0,99
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\monotonic.py,46,56,99
netdata,C++,.\clones\netdata\ml\Database.cc,25,3,99
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\fedora.sh,14,6,99
netdata,YAML,.\clones\netdata\.codeclimate.yml,0,0,98
netdata,YAML,.\clones\netdata\.github\ISSUE_TEMPLATE\BUG_REPORT.yml,0,4,98
netdata,JSON,.\clones\netdata\.github\data\build-matrix.json,0,0,98
netdata,C,.\clones\netdata\collectors\proc.plugin\proc_loadavg.c,25,8,98
netdata,Python,.\clones\netdata\collectors\python.d.plugin\ovpn_status_log\ovpn_status_log.chart.py,23,15,98
netdata,C,.\clones\netdata\database\rrd.c,45,17,98
netdata,Markdown,.\clones\netdata\docs\dashboard\interact-charts.mdx,42,0,98
netdata,C/C++ Header,.\clones\netdata\parser\parser.h,18,2,98
netdata,Markdown,.\clones\netdata\aclk\README.md,40,0,97
netdata,C/C++ Header,.\clones\netdata\aclk\schema-wrappers\alarm_stream.h,34,3,97
netdata,C++,.\clones\netdata\ml\kmeans\Tests.cc,29,17,97
netdata,Python,.\clones\netdata\collectors\python.d.plugin\httpcheck\httpcheck.chart.py,18,11,96
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-04.md,48,0,96
netdata,C,.\clones\netdata\tests\ebpf\sync_tester.c,23,1,96
netdata,Pascal,.\clones\netdata\collectors\charts.d.plugin\loopsleepms.sh.inc,42,90,95
netdata,Python,.\clones\netdata\collectors\python.d.plugin\chrony\chrony.chart.py,13,10,95
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml2\serializer.py,14,3,95
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\serializer.py,14,3,95
netdata,Markdown,.\clones\netdata\docs\visualize\interact-dashboards-charts.md,36,0,95
netdata,C++,.\clones\netdata\ml\kmeans\SamplesBuffer.cc,33,16,95
netdata,C,.\clones\netdata\registry\registry_init.c,36,17,95
netdata,C,.\clones\netdata\registry\registry_log.c,26,15,95
netdata,Python,.\clones\netdata\collectors\python.d.plugin\squid\squid.chart.py,16,13,94
netdata,C,.\clones\netdata\exporting\send_internal_metrics.c,46,32,94
netdata,YAML,.\clones\netdata\.github\workflows\tests.yml,1,4,92
netdata,C,.\clones\netdata\collectors\checks.plugin\plugin_checks.c,23,10,92
netdata,Markdown,.\clones\netdata\docs\configure\secure-nodes.md,31,0,92
netdata,make,.\clones\netdata\health\Makefile.am,7,2,92
netdata,C/C++ Header,.\clones\netdata\libnetdata\config\appconfig.h,36,82,92
netdata,Markdown,.\clones\netdata\packaging\installer\methods\cloud-providers.md,34,0,92
netdata,Markdown,.\clones\netdata\tests\README.md,56,0,92
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\beanstalk\README.md,42,0,91
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\riakkv\README.md,37,0,91
netdata,C,.\clones\netdata\tests\profile\benchmark-dictionary.c,24,15,91
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\charting\_c3.js,13,10,91
netdata,Python,.\clones\netdata\collectors\python.d.plugin\nsd\nsd.chart.py,11,4,90
netdata,JavaScript,.\clones\netdata\tests\web\easypiechart.percentage.spec.js,51,1,90
netdata,C++,.\clones\netdata\backends\prometheus\remote_write\remote_write.cc,29,2,89
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\third_party\ordereddict.py,18,3,89
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\debian.sh,12,5,88
netdata,YAML,.\clones\netdata\.clang-format,3,28,87
netdata,C/C++ Header,.\clones\netdata\aclk\schema-wrappers\chart_stream.h,33,1,87
netdata,C++,.\clones\netdata\exporting\aws_kinesis\aws_kinesis_put_record.cc,25,39,87
netdata,C/C++ Header,.\clones\netdata\libnetdata\log\log.h,20,3,87
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\ubuntu.sh,11,4,87
netdata,C/C++ Header,.\clones\netdata\web\api\queries\rrdr.h,25,5,87
netdata,Markdown,.\clones\netdata\docs\guides\monitor\raspberry-pi-anomaly-detection.md,39,0,86
netdata,Markdown,.\clones\netdata\packaging\installer\UPDATE.md,34,0,86
netdata,Markdown,.\clones\netdata\packaging\installer\methods\freebsd.md,23,0,85
netdata,C,.\clones\netdata\web\api\queries\des\des.c,32,22,85
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\packages\ssl_match_hostname\_implementation.py,22,50,84
netdata,Markdown,.\clones\netdata\docs\dashboard\visualization-date-and-time-controls.mdx,37,0,84
netdata,C/C++ Header,.\clones\netdata\ml\Dimension.h,39,1,84
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\arch.sh,12,5,84
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\opensuse.sh,12,7,84
netdata,JavaScript,.\clones\netdata\web\gui\dashboard\lib\dygraph-smooth-plotter-c91c859.js,16,41,84
netdata,C/C++ Header,.\clones\netdata\libnetdata\clocks\clocks.h,33,53,83
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\alpine.sh,12,4,83
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\gentoo.sh,11,5,83
netdata,C,.\clones\netdata\web\api\queries\stddev\stddev.c,39,54,83
netdata,YAML,.\clones\netdata\.github\workflows\repoconfig-packages.yml,0,6,82
netdata,C++,.\clones\netdata\aclk\schema-wrappers\chart_config.cc,18,5,82
netdata,Python,.\clones\netdata\collectors\python.d.plugin\puppet\puppet.chart.py,18,21,82
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\samba\README.md,39,0,82
netdata,make,.\clones\netdata\contrib\debian\rules,27,26,82
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-06.md,40,0,82
netdata,make,.\clones\netdata\web\gui\Makefile.am,12,5,82
netdata,YAML,.\clones\netdata\.github\labeler.yml,19,11,80
netdata,Markdown,.\clones\netdata\docs\contributing\contributing-documentation.md,29,0,80
netdata,Markdown,.\clones\netdata\docs\dashboard\how-dashboard-works.mdx,32,0,80
netdata,Markdown,.\clones\netdata\docs\get-started.mdx,27,0,80
netdata,Bourne Shell,.\clones\netdata\.github\scripts\pkg-test.sh,33,16,79
netdata,C/C++ Header,.\clones\netdata\aclk\aclk_query_queue.h,18,7,79
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\pyyaml3\tokens.py,23,3,79
netdata,C/C++ Header,.\clones\netdata\database\sqlite\sqlite_functions.h,20,2,79
netdata,Markdown,.\clones\netdata\docs\visualize\overview-infrastructure.md,32,0,79
netdata,Dockerfile,.\clones\netdata\packaging\docker\Dockerfile,20,23,79
netdata,C/C++ Header,.\clones\netdata\aclk\aclk_util.h,20,5,78
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\fields.py,32,69,78
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\rabbitmq\README.md,38,0,78
netdata,C/C++ Header,.\clones\netdata\spawn\spawn.h,23,8,78
netdata,Python,.\clones\netdata\collectors\python.d.plugin\tor\tor.chart.py,24,6,77
netdata,Bourne Shell,.\clones\netdata\contrib\debian\install_go.sh,15,6,77
netdata,Markdown,.\clones\netdata\docs\collect\container-metrics.md,22,0,77
netdata,Markdown,.\clones\netdata\packaging\installer\methods\macos.md,34,0,77
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\postgres\README.md,42,0,76
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\util\timeout.py,53,114,76
netdata,Markdown,.\clones\netdata\docs\anonymous-statistics.md,33,0,76
netdata,Markdown,.\clones\netdata\health\notifications\custom\README.md,16,0,76
netdata,C/C++ Header,.\clones\netdata\web\api\formatters\rrd2json.h,14,2,76
netdata,C,.\clones\netdata\aclk\aclk_api.c,15,1,75
netdata,Markdown,.\clones\netdata\collectors\charts.d.plugin\ap\README.md,24,0,75
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\oracledb\README.md,22,0,75
netdata,Python,.\clones\netdata\collectors\python.d.plugin\python_modules\urllib3\contrib\ntlmpool.py,18,20,75
netdata,C/C++ Header,.\clones\netdata\database\engine\rrdenginelib.h,20,7,75
netdata,Markdown,.\clones\netdata\docs\export\external-databases.md,15,0,75
netdata,C++,.\clones\netdata\ml\Config.cc,33,20,75
netdata,YAML,.\clones\netdata\.github\workflows\checks.yml,0,0,74
netdata,C++,.\clones\netdata\aclk\schema-wrappers\node_info.cc,29,0,74
netdata,C,.\clones\netdata\collectors\cgroups.plugin\tests\test_cgroups_plugin.c,25,11,74
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-00.md,46,0,74
netdata,Markdown,.\clones\netdata\docs\guides\step-by-step\step-07.md,40,0,74
netdata,C/C++ Header,.\clones\netdata\backends\backends.h,25,1,72
netdata,C,.\clones\netdata\backends\graphite\graphite.c,15,3,72
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\powerdns\README.md,32,0,72
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\proxysql\README.md,34,0,72
netdata,C,.\clones\netdata\collectors\diskspace.plugin\plugin_diskspace.c,102,327,71
netdata,Markdown,.\clones\netdata\collectors\python.d.plugin\smartd_log\README.md,54,0,71
netdata,C,.\clones\netdata\database\engine\metadata_log\compaction.c,11,4,71
netdata,C/C++ Header,.\clones\netdata\libnetdata\adaptive_resortable_list\adaptive_resortable_list.h,36,31,71
netdata,C/C++ Header,.\clones\netdata\ml\Host.h,31,2,71
netdata,C,.\clones\netdata\web\api\formatters\value\value.c,21,3,71
netdata,C,.\clones\netdata\collectors\idlejitter.plugin\plugin_idlejitter.c,21,1,70
netdata,Python,.\clones\netdata\collectors\python.d.plugin\logind\logind.chart.py,11,4,70
netdata,C/C++ Header,.\clones\netdata\daemon\analytics.h,12,5,70
netdata,C,.\clones\netdata\libnetdata\circular_buffer\circular_buffer.c,8,7,70
netdata,Bourne Shell,.\clones\netdata\packaging\installer\dependencies\clearlinux.sh,12,5,70
netdata,C,.\clones\netdata\web\api\queries\rrdr.c,29,48,70
netdata,JavaScript,.\clones\netdata\web\gui\src\dashboard.js\themes.js,5,17,70
netdata,C,.\clones\netdata\backends\aws_kinesis\aws_kinesis.c,21,4,69
netdata,Markdown,.\clones\netdata\collectors\fping.plugin\README.md,33,0,69
