project,language,filename,blank,comment,code
redis,JSON,.\clones\redis\src\commands\sentinel-replicas.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-reset.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-sentinels.json,0,0,16
redis,JSON,.\clones\redis\src\commands\sentinel-set.json,0,0,16
redis,C/C++ Header,.\clones\redis\src\geo.h,4,2,16
redis,C/C++ Header,.\clones\redis\src\slowlog.h,5,30,16
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\zset.tcl,3,1,16
redis,Markdown,.\clones\redis\.github\ISSUE_TEMPLATE\bug_report.md,9,0,15
redis,Markdown,.\clones\redis\.github\ISSUE_TEMPLATE\feature_request.md,9,0,15
redis,Markdown,.\clones\redis\.github\ISSUE_TEMPLATE\question.md,6,0,15
redis,Bourne Shell,.\clones\redis\deps\jemalloc\autogen.sh,2,0,15
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\jemalloc.sh,5,7,15
redis,C,.\clones\redis\deps\jemalloc\src\mutex_pool.c,3,0,15
redis,make,.\clones\redis\deps\linenoise\Makefile,6,0,15
redis,C/C++ Header,.\clones\redis\deps\lua\src\lstring.h,11,5,15
redis,C/C++ Header,.\clones\redis\src\bio.h,5,30,15
redis,JSON,.\clones\redis\src\commands\bgrewriteaof.json,0,0,15
redis,JSON,.\clones\redis\src\commands\cluster-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\config-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\latency-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\memory-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\module-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\module-list.json,0,0,15
redis,JSON,.\clones\redis\src\commands\pubsub-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\sentinel-ckquorum.json,0,0,15
redis,JSON,.\clones\redis\src\commands\sentinel-failover.json,0,0,15
redis,JSON,.\clones\redis\src\commands\sentinel-pending-scripts.json,0,0,15
redis,JSON,.\clones\redis\src\commands\sentinel-simulate-failure.json,0,0,15
redis,JSON,.\clones\redis\src\commands\slowlog-help.json,0,0,15
redis,JSON,.\clones\redis\src\commands\sync.json,0,0,15
redis,C/C++ Header,.\clones\redis\src\sha1.h,3,6,15
redis,Tcl/Tk,.\clones\redis\tests\helpers\gen_write_load.tcl,3,0,15
redis,Tcl/Tk,.\clones\redis\utils\build-static-symbols.tcl,2,5,15
redis,Markdown,.\clones\redis\.github\ISSUE_TEMPLATE\crash_report.md,6,0,14
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\base_types.h,6,13,14
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\test_hooks.h,4,1,14
redis,C,.\clones\redis\deps\jemalloc\test\integration\malloc.c,2,0,14
redis,C,.\clones\redis\deps\jemalloc\test\unit\spin.c,4,0,14
redis,C/C++ Header,.\clones\redis\deps\lua\src\lundump.h,10,12,14
redis,JSON,.\clones\redis\src\commands\memory-doctor.json,0,0,14
redis,JSON,.\clones\redis\src\commands\memory-malloc-stats.json,0,0,14
redis,JSON,.\clones\redis\src\commands\memory-stats.json,0,0,14
redis,JSON,.\clones\redis\src\commands\sentinel-debug.json,0,0,14
redis,JSON,.\clones\redis\src\commands\sentinel.json,0,0,14
redis,C/C++ Header,.\clones\redis\src\lolwut.h,6,35,14
redis,Bourne Shell,.\clones\redis\src\mkreleasehdr.sh,0,0,14
redis,C,.\clones\redis\src\redisassert.c,4,35,14
redis,C/C++ Header,.\clones\redis\src\sdsalloc.h,4,36,14
redis,Tcl/Tk,.\clones\redis\tests\unit\moduleapi\infra.tcl,8,0,14
redis,Bourne Shell,.\clones\redis\utils\whatisdoing.sh,2,8,14
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\extent_types.h,6,4,13
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\mtx.h,2,6,13
redis,C,.\clones\redis\deps\jemalloc\test\unit\a0.c,3,0,13
redis,Lua,.\clones\redis\deps\lua\test\cf.lua,2,1,13
redis,Bourne Shell,.\clones\redis\utils\releasetools\01_create_tarball.sh,1,0,13
redis,Bourne Shell,.\clones\redis\runtest,2,0,12
redis,Bourne Shell,.\clones\redis\runtest-cluster,2,0,12
redis,Bourne Shell,.\clones\redis\runtest-sentinel,2,0,12
redis,JSON,.\clones\redis\src\commands\acl.json,0,0,12
redis,JSON,.\clones\redis\src\commands\client.json,0,0,12
redis,C/C++ Header,.\clones\redis\src\mt19937-64.h,21,54,12
redis,Markdown,.\clones\redis\utils\graphs\commits-over-time\README.md,4,0,12
redis,Bourne Shell,.\clones\redis\utils\releasetools\04_release_hash.sh,1,0,12
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\base_inlines.h,2,0,11
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\bin_types.h,5,1,11
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\msvc_compat\C99\stdbool.h,5,4,11
redis,Lua,.\clones\redis\deps\lua\test\xd.lua,1,2,11
redis,JSON,.\clones\redis\src\commands\memory-purge.json,0,0,11
redis,Tcl/Tk,.\clones\redis\tests\support\tmpfile.tcl,2,2,11
redis,Markdown,.\clones\redis\utils\srandmember\README.md,3,0,11
redis,YAML,.\clones\redis\.github\dependabot.yml,1,4,10
redis,XSLT,.\clones\redis\deps\jemalloc\doc\stylesheet.xsl,0,0,10
redis,C/C++ Header,.\clones\redis\deps\lua\src\fpconv.h,4,8,10
redis,Lua,.\clones\redis\deps\lua\test\fibfor.lua,2,1,10
redis,C/C++ Header,.\clones\redis\src\lzf.h,7,83,10
redis,Tcl/Tk,.\clones\redis\tests\cluster\tests\helpers\onlydots.tcl,2,4,10
redis,Tcl/Tk,.\clones\redis\tests\helpers\bg_complex_data.tcl,3,0,10
redis,C++,.\clones\redis\deps\jemalloc\msvc\test_threads\test_threads_main.cpp,2,0,9
redis,Lua,.\clones\redis\deps\lua\test\globals.lua,1,3,9
redis,Lua,.\clones\redis\deps\lua\test\table.lua,1,2,9
redis,JSON,.\clones\redis\src\commands\cluster.json,0,0,9
redis,JSON,.\clones\redis\src\commands\config.json,0,0,9
redis,JSON,.\clones\redis\src\commands\function.json,0,0,9
redis,JSON,.\clones\redis\src\commands\latency.json,0,0,9
redis,JSON,.\clones\redis\src\commands\memory.json,0,0,9
redis,JSON,.\clones\redis\src\commands\module.json,0,0,9
redis,JSON,.\clones\redis\src\commands\object.json,0,0,9
redis,JSON,.\clones\redis\src\commands\pubsub.json,0,0,9
redis,JSON,.\clones\redis\src\commands\script.json,0,0,9
redis,JSON,.\clones\redis\src\commands\slowlog.json,0,0,9
redis,JSON,.\clones\redis\src\commands\xgroup.json,0,0,9
redis,JSON,.\clones\redis\src\commands\xinfo.json,0,0,9
redis,C/C++ Header,.\clones\redis\src\crc64.h,4,0,9
redis,C/C++ Header,.\clones\redis\src\debugmacro.h,1,31,9
redis,C/C++ Header,.\clones\redis\deps\hiredis\fmacros.h,3,1,8
redis,CMake,.\clones\redis\deps\hiredis\hiredis-config.cmake.in,5,0,8
redis,CMake,.\clones\redis\deps\hiredis\hiredis_ssl-config.cmake.in,5,0,8
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\timer.h,2,1,8
redis,Lua,.\clones\redis\deps\lua\test\readonly.lua,2,2,8
redis,C/C++ Header,.\clones\redis\src\listpack_malloc.h,2,36,8
redis,C/C++ Header,.\clones\redis\src\redisassert.h,5,36,8
redis,Markdown,.\clones\redis\.github\ISSUE_TEMPLATE\other_stuff.md,1,0,7
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\arena_structs_a.h,3,1,7
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\extent_mmap.h,3,0,7
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\jemalloc\internal\tsd_types.h,3,0,7
redis,C/C++ Header,.\clones\redis\deps\jemalloc\test\include\test\thd.h,1,1,7
redis,C/C++ Header,.\clones\redis\src\rax_malloc.h,2,35,7
redis,make,.\clones\redis\Makefile,4,1,6
redis,Markdown,.\clones\redis\deps\hdr_histogram\README.md,4,0,6
redis,C/C++ Header,.\clones\redis\src\pqsort.h,3,31,6
redis,C/C++ Header,.\clones\redis\src\rand.h,4,28,6
redis,Tcl/Tk,.\clones\redis\tests\unit\printver.tcl,0,0,6
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\internal\public_namespace.sh,1,0,5
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\internal\public_unnamespace.sh,1,0,5
redis,C,.\clones\redis\deps\jemalloc\src\test_hooks.c,2,5,5
redis,C,.\clones\redis\deps\jemalloc\test\src\btalloc.c,1,0,5
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_idump.sh,3,0,5
redis,C/C++ Header,.\clones\redis\deps\lua\etc\lua.hpp,1,3,5
redis,C/C++ Header,.\clones\redis\deps\lua\src\lapi.h,6,5,5
redis,C/C++ Header,.\clones\redis\deps\hiredis\sdsalloc.h,3,37,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\include\jemalloc\internal\private_namespace.sh,1,0,4
redis,C/C++ Header,.\clones\redis\deps\jemalloc\include\msvc_compat\windows_extra.h,2,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\integration\smallocx.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\integration\xallocx.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\junk.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\junk_alloc.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\junk_free.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_accum.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_active.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_gdump.sh,2,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_reset.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\prof_thread_name.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\safety_check.sh,1,0,4
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\zero.sh,1,0,4
redis,Lua,.\clones\redis\deps\lua\test\luac.lua,1,2,4
redis,Lua,.\clones\redis\deps\lua\test\printf.lua,2,1,4
redis,C,.\clones\redis\deps\jemalloc\src\hash.c,0,0,3
redis,C,.\clones\redis\deps\jemalloc\src\prng.c,0,0,3
redis,C,.\clones\redis\deps\jemalloc\src\ticker.c,0,0,3
redis,C,.\clones\redis\deps\jemalloc\test\unit\arena_reset_prof.c,1,0,3
redis,Lua,.\clones\redis\deps\lua\test\echo.lua,1,1,3
redis,Lua,.\clones\redis\deps\lua\test\env.lua,2,2,3
redis,Tcl/Tk,.\clones\redis\tests\unit\type\list-common.tcl,0,2,3
redis,C/C++ Header,.\clones\redis\deps\jemalloc\msvc\test_threads\test_threads.h,1,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\integration\slab_sizes.sh,1,1,2
redis,C,.\clones\redis\deps\jemalloc\test\src\btalloc_0.c,1,0,2
redis,C,.\clones\redis\deps\jemalloc\test\src\btalloc_1.c,1,0,2
redis,C,.\clones\redis\deps\jemalloc\test\src\math.c,0,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\arena_reset_prof.sh,1,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\binshard.sh,1,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\decay.sh,1,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\test\unit\pack.sh,1,1,2
redis,C/C++ Header,.\clones\redis\src\version.h,0,0,2
redis,Bourne Shell,.\clones\redis\deps\jemalloc\run_tests.sh,0,0,1
redis,C,.\clones\redis\deps\jemalloc\test\unit\junk_free.c,0,0,1
redis,Lua,.\clones\redis\deps\lua\test\hello.lua,1,1,1
redis,Tcl/Tk,.\clones\redis\tests\sentinel\tests\04-slave-selection.tcl,0,5,0
